id,name,code,supplier_code,sale_price,total_base_price,total_sale_price,vat,currency,quantity,brand,category,category_id,category_path,model,url,image,variant1,variant2,subproduct_code,subproduct_id,personalization_id
39141,Oyuncaq Usta Dəsti (387-43),T39141,044716,25,25,25,0,TL,62,,Usta dəstləri,264,Supertoys > Kataloq > Oyuncaqlar > Peşə oyuncaqları >,,oyuncaq-usta-desti-387-43,https://www.supertoys.az/oyuncaq-usta-desti-387-43-usta-dstlri-35279-39-O.jpg,,,,0,
39140,Barbie Sadə Maşın (387-11) ,T39140,044715,33,33,33,0,TL,50,,Sadə maşınlar,249,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,barbie-sade-masin-387-11,https://www.supertoys.az/barbie-sade-masin-387-11-sad-masinlar-35278-39-O.jpg,,,,0,
39139,Pultlu Maşın və Yarış Halqası (387-129),T39139,044714,69,69,69,0,TL,31,,Yarış halqaları,250,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultlu-masin-ve-yaris-halqasi-387-129,https://www.supertoys.az/pultlu-masin-ve-yaris-halqasi-387-129-yaris-halqalari-35277-39-O.jpg,,,,0,
39138,Oyuncaq Avtomat Attacker (387-162),T39138,044713,19,20,19,0,TL,55,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,oyuncaq-avtomat-attacker-387-162,https://www.supertoys.az/oyuncaq-avtomat-attacker-387-162-avtomat-35276-39-O.jpg,,,,0,
39135,Oyuncaq Pultlu Maşın Bentley (387-178),T39135,044710,21,21,21,0,TL,52,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,oyuncaq-pultlu-masin-bentley-387-178,https://www.supertoys.az/oyuncaq-pultlu-masin-bentley-387-178-pultlu-masinlar-35273-39-O.jpg,,,,0,
39134,Oyuncaq Tapanca Minecraft (387-154),T39134,044709,7.5,7.5,7.5,0,TL,19,,Tapanca,271,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,oyuncaq-tapanca-minecraft-387-154,https://www.supertoys.az/oyuncaq-tapanca-minecraft-387-154-tapanca-35271-39-O.jpg,,,,0,
39133,Oyuncaq Tapanca Minecraft (387-155),T39133,044708,6,6,6,0,TL,31,,Tapanca,271,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,oyuncaq-tapanca-minecraft-387-155,https://www.supertoys.az/oyuncaq-tapanca-minecraft-387-155-tapanca-35270-39-O.jpg,,,,0,
39132,Oyuncaq Tapanca Attacker (387-158) ,T39132,044707,12,12,12,0,TL,37,,Tapanca,271,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,oyuncaq-tapanca-attacker-387-158,https://www.supertoys.az/oyuncaq-tapanca-attacker-387-158-tapanca-35269-39-O.jpg,,,,0,
39131,Oyuncaq Tapanca Attacker (387-160),T39131,044706,5,5,5,0,TL,23,,Tapanca,271,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,oyuncaq-tapanca-attacker-387-160,https://www.supertoys.az/oyuncaq-tapanca-attacker-387-160-tapanca-35268-39-O.jpg,,,,0,
39130,Oyuncaq Tapanca Attacker (387-159),T39130,044705,5,5,5,0,TL,26,,Tapanca,271,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,oyuncaq-tapanca-attacker-387-159,https://www.supertoys.az/oyuncaq-tapanca-attacker-387-159-tapanca-35267-39-O.jpg,,,,0,
39129,Yumşaq Yatmış Pişik Səsli (387-264) ,T39129,044701,5,5,5,0,TL,53,,Digər interaktiv oyuncaqlar,274,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,yumsaq-yatmis-pisik-sesli-387-264,https://www.supertoys.az/yumsaq-yatmis-pisik-sesli-387-264-digr-interaktiv-oyuncaqlar-35263-39-O.jpg,,,,0,
39128,Yumşaq Yatmış Pişik İnteraktiv Oyuncaq (387-261),T39128,044700,4,4,4,0,TL,5,,Digər interaktiv oyuncaqlar,274,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,yumsaq-yatmis-pisik-interaktiv-oyuncaq-387-261,https://www.supertoys.az/yumsaq-yatmis-pisik-interaktiv-oyuncaq-387-261-digr-interaktiv-oyuncaqlar-35262-39-O.jpg,,,,0,
39127,Yumşaq Yatmış İt İnteraktiv Oyuncaq (387-259),T39127,044699,4,4,4,0,TL,35,,Digər interaktiv oyuncaqlar,274,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,yumsaq-yatmis-it-interaktiv-oyuncaq-387-259,https://www.supertoys.az/yumsaq-yatmis-it-interaktiv-oyuncaq-387-259-digr-interaktiv-oyuncaqlar-35261-39-O.jpg,,,,0,
39126, Oyuncaq Avtomat Soft Shooting Attacker (387-156),T39126,044704,29,30,29,0,TL,45,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,oyuncaq-avtomat-soft-shooting-attacker-387-156,https://www.supertoys.az/oyuncaq-avtomat-soft-shooting-attacker-387-156-avtomat-35258-39-O.jpg,,,,0,
39125,Oyuncaq Avtomat Blasting Expert (387-161) ,T39125,044703,29,30,29,0,TL,30,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,oyuncaq-avtomat-blasting-expert-387-161,https://www.supertoys.az/oyuncaq-avtomat-blasting-expert-387-161-avtomat-35257-39-O.jpg,,,,0,
39124,Oyuncaq Avtomat Soft Shooting Attacker (387-157),T39124,044702,25,25,25,0,TL,53,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,oyuncaq-avtomat-soft-shooting-attacker-387-157,https://www.supertoys.az/oyuncaq-avtomat-soft-shooting-attacker-387-157-avtomat-35256-39-O.jpg,,,,0,
39123,Pultu Kameralı Maşın Oyuncağı (593-1),T39123,044696,94,94,94,0,TL,6,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultu-kamerali-masin-oyuncagi-593-1,https://www.supertoys.az/pultu-kamerali-masin-oyuncagi-593-1-pultlu-masinlar-35254-39-O.jpg,,,,0,
39119,Antistress Heroes Orjinal 74146 ,T39119,044691,36,36,36,0,TL,21,,Digər antistress oyuncaqları,226,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,antistress-heroes-orjinal-74146,https://www.supertoys.az/antistress-heroes-orjinal-74146-digr-antistress-oyuncaqlari-35244-39-O.jpg,,,,0,
39118,Antistress Heroes Orjinal 74140 ,T39118,044690,36,36,36,0,TL,19,,Digər antistress oyuncaqları,226,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,antistress-heroes-orjinal-74140,https://www.supertoys.az/antistress-heroes-orjinal-74140-digr-antistress-oyuncaqlari-35242-39-O.jpg,,,,0,
39111,Taxta Tetris Oyunu (552-1) ,T39111,044669,17.5,17.5,17.5,0,TL,68,,Taxta Oyuncaqlar,180,Supertoys > Kataloq > Oyuncaqlar >,,taxta-tetris-oyunu-552-1,https://www.supertoys.az/taxta-tetris-oyunu-552-1-taxta-oyuncaqlar-35235-39-O.jpg,,,,0,
39110,Oyun Konsolu M25 (588-1),T39110,044668,135,135,135,0,TL,56,,Robotlar,275,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,oyun-konsolu-m25-588-1,https://www.supertoys.az/oyun-konsolu-m25-588-1-robotlar-35234-39-O.jpg,,,,0,
39109,Pultlu Robot (578-1),T39109,044667,40,40,40,0,TL,47,,Robotlar,275,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,pultlu-robot-578-1,https://www.supertoys.az/pultlu-robot-578-1-robotlar-35233-39-O.jpg,,,,0,
39107,World Cup 2026 3lü Fiqur Dəsti 562-3,T39107,044155,9.5,9.5,9.5,0,TL,62,,Digər Fiqurlar,380,Supertoys > Kataloq > Oyuncaqlar > Fiqurlar >,,world-cup-2026-3lu-fiqur-desti-562-3,https://www.supertoys.az/world-cup-2026-3lu-fiqur-desti-562-3-digr-fiqurlar-35230-39-O.jpg,,,,0,
39106,World Cup 2026 Fiqur 562-1,T39106,044154,4,4,4,0,TL,62,,Digər Fiqurlar,380,Supertoys > Kataloq > Oyuncaqlar > Fiqurlar >,,world-cup-2026-fiqur-562-1,https://www.supertoys.az/world-cup-2026-fiqur-562-1-digr-fiqurlar-35228-39-O.jpg,,,,0,
39105,World Cup 2026 4lü Fiqur Dəsti 562-2,T39105,044153,14,14,14,0,TL,62,,Digər Fiqurlar,380,Supertoys > Kataloq > Oyuncaqlar > Fiqurlar >,,world-cup-2026-4lu-fiqur-desti-562-2,https://www.supertoys.az/world-cup-2026-4lu-fiqur-desti-562-2-digr-fiqurlar-35227-39-O.jpg,,,,0,
39104,Dəmir Təyyarə Azal 20sm 551-2,T39104,044152,17,17,17,0,TL,87,,Təyyarələr,240,Supertoys > Kataloq > Oyuncaqlar > Gəmilər və Təyyarələr >,,demir-teyyare-azal-20sm-551-2,https://www.supertoys.az/demir-teyyare-azal-20sm-551-2-tyyarlr-35223-39-O.jpg,,,,0,
39102,Dəmir Təyyarə Azal 47sm 551-1,T39102,044149,89,89,89,0,TL,19,,Təyyarələr,240,Supertoys > Kataloq > Oyuncaqlar > Gəmilər və Təyyarələr >,,demir-teyyare-azal-47sm-551-1,https://www.supertoys.az/demir-teyyare-azal-47sm-551-1-tyyarlr-35220-39-O.jpg,,,,0,
39100,Pultlu Robot İt 546-1 ,T39100,044147,89,89,89,0,TL,52,,Robotlar,275,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,pultlu-robot-it-546-1,https://www.supertoys.az/pultlu-robot-it-546-1-robotlar-35218-39-O.jpg,,,,0,
39098,Dəmir Maşın Ferrari 449-8,T39098,044122,25,25,25,0,TL,106,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-ferrari-449-8,https://www.supertoys.az/demir-masin-ferrari-449-8-dmir-masinlar-35216-39-O.jpg,,,,0,
39097,Dəmir Maşın Bugatti (449-9),T39097,044121,25,25,25,0,TL,105,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-bugatti-449-9,https://www.supertoys.az/demir-masin-bugatti-449-9-dmir-masinlar-35214-39-O.jpg,,,,0,
39096,Hot Wheels Maşın Track Orijinal F963 ,T39096,044120,125,125,125,0,TL,19,,Yarış halqaları,250,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,hot-wheels-masin-track-orijinal-f963,https://www.supertoys.az/hot-wheels-masin-track-orijinal-f963-yaris-halqalari-35212-39-O.jpg,,,,0,
39095,Hot Wheels Maşın Track Orijinal F963 ,T39095,044119,119,119,119,0,TL,19,,Yarış halqaları,250,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,hot-wheels-masin-track-orijinal-466-1,https://www.supertoys.az/hot-wheels-masin-track-orijinal-466-1-yaris-halqalari-35211-39-O.jpg,,,,0,
39094,My Melody Slaym Antistress Oyunacaq 527-1,T39094,044118,4.5,4.5,4.5,0,TL,202,,Slaymlar,229,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,my-melody-slaym-antistress-oyunacaq-527-1,https://www.supertoys.az/my-melody-slaym-antistress-oyunacaq-527-1-slaymlar-35210-39-O.jpg,,,,0,
39092,"Elektrikli, Tüstülü Dəmir Kawasaki Motosiklet M6-2A ",T39092,044116,125,125,125,0,TL,17,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,elektrikli-tustulu-demir-kawasaki-motosiklet-m6-2a,https://www.supertoys.az/elektrikli-tustulu-demir-kawasaki-motosiklet-m6-2a-dmir-masinlar-35204-39-O.jpg,,,,0,
39091,Dəmir Maşın Vaz 495-2,T39091,044115,27,27,27,0,TL,144,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-vaz-495-2,https://www.supertoys.az/demir-masin-vaz-495-2-dmir-masinlar-35203-39-O.jpg,,,,0,
39090,Polis Vaz Dəmir Maşın (495-1),T39090,044114,22,22,22,0,TL,138,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,polis-vaz-demir-masin-495-1,https://www.supertoys.az/polis-vaz-demir-masin-495-1-dmir-masinlar-35201-39-O.jpg,,,,0,
39089,Dinozavr Yaradıcılıq Qazıntı Oyunu 417-5,T39089,044109,11,11,11,0,TL,41,,Digər interaktiv oyuncaqlar,274,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,dinozavr-yaradiciliq-qazinti-oyunu-417-5,https://www.supertoys.az/dinozavr-yaradiciliq-qazinti-oyunu-417-5-digr-interaktiv-oyuncaqlar-35199-39-O.jpg,,,,0,
39088,Capybara Xəzinə Ovçusu Yaradıcılıq Oyunu 417-6,T39088,044108,11,11,11,0,TL,54,,Digər interaktiv oyuncaqlar,274,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,capybara-xezine-ovcusu-yaradiciliq-oyunu-417-6,https://www.supertoys.az/capybara-xezine-ovcusu-yaradiciliq-oyunu-417-6-digr-interaktiv-oyuncaqlar-35198-39-O.jpg,,,,0,
39087,Xəzinə Ovçusu Yaradıcılıq Oyunu 417-7,T39087,044106,11,11,11,0,TL,63,,Digər interaktiv oyuncaqlar,274,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,xezine-ovcusu-yaradiciliq-oyunu-417-7,https://www.supertoys.az/xezine-ovcusu-yaradiciliq-oyunu-417-7-digr-interaktiv-oyuncaqlar-35197-39-O.jpg,,,,0,
39086,Qolbaq Hazırlama Yaradıcılıq Oyunu 417-9,T39086,044105,11,11,11,0,TL,38,,Digər interaktiv oyuncaqlar,274,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,daslardan-qolbaq-417-9,https://www.supertoys.az/daslardan-qolbaq-417-9-digr-interaktiv-oyuncaqlar-35196-39-O.jpg,,,,0,
39085,STEM Xəzinə Ovçusu (417-8),T39085,044104,11,11,11,0,TL,63,,Digər interaktiv oyuncaqlar,274,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,stem-xezine-ovcusu-417-8,https://www.supertoys.az/stem-xezine-ovcusu-417-8-digr-interaktiv-oyuncaqlar-35195-39-O.jpg,,,,0,
39084,Oyuncaq Avtomat MP5 ,T39084,044064,8,8,8,0,TL,2,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,oyuncaq-avtomat-mp5,https://www.supertoys.az/oyuncaq-avtomat-mp5-avtomat-35194-39-O.jpg,,,,0,
39083,Oyuncaq Avtomat AK-47,T39083,044062,7.5,7.5,7.5,0,TL,0,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,oyuncaq-avtomat-ak-47-177027285539083,https://www.supertoys.az/oyuncaq-avtomat-ak-47-177027285539083-avtomat-35193-39-O.jpg,,,,0,
39082,Oyuncaq Avtomat Dəsti M16 ,T39082,044061,8,8,8,0,TL,5,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,oyuncaq-avtomat-desti-m16,https://www.supertoys.az/oyuncaq-avtomat-desti-m16-avtomat-35192-39-O.jpg,,,,0,
39081,Oyuncaq Avtomat Dəsti MP5,T39081,044057,10,10,10,0,TL,16,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,oyuncaq-avtomat-desti-mp5,https://www.supertoys.az/oyuncaq-avtomat-desti-mp5-avtomat-35191-39-O.jpg,,,,0,
39080,Oyuncaq Avtomat Dəsti AK-47,T39080,044055,11,11,11,0,TL,13,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,oyuncaq-avtomat-desti-ak-47,https://www.supertoys.az/oyuncaq-avtomat-desti-ak-47-avtomat-35190-39-O.jpg,,,,0,
39079,Oyuncaq M16 Avtomat Dəsti ,T39079,044054,10,10,10,0,TL,17,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,oyuncaq-m16-avtomat-desti,https://www.supertoys.az/oyuncaq-m16-avtomat-desti-avtomat-35189-39-O.jpg,,,,0,
39078,Oyuncaq Avtomat AK-47 ,T39078,044040,7.5,7.5,7.5,0,TL,0,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,oyuncaq-avtomat-ak-47,https://www.supertoys.az/oyuncaq-avtomat-ak-47-avtomat-35188-39-O.jpg,,,,0,
39071,Oyuncaq Çay Dəsti 370-14,T39071,043976,24,24,24,0,TL,66,,Mətbəx oyuncaqları,252,Supertoys > Kataloq > Oyuncaqlar > Mətbəx və məişət >,,oyuncaq-cay-desti-370-14,https://www.supertoys.az/oyuncaq-cay-desti-370-14-mtbx-oyuncaqlari-35181-39-O.jpg,,,,0,
39069,Ox Hədəf Dəsti (541-11),T39069,043969,25,25,25,0,TL,39,,Qılınc və ox,269,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,ox-hedef-desti-541-11,https://www.supertoys.az/ox-hedef-desti-541-11-qilinc-v-ox-35178-39-O.jpg,,,,0,
39067,Oyuncaq Kamaz Maşını,T39067,043257,34,34,34,0,TL,4,,Sadə maşınlar,249,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,oyuncaq-kamaz-masini,https://www.supertoys.az/oyuncaq-kamaz-masini-sad-masinlar-35171-39-O.jpg,,,,0,
39066,Pultlu Maşın Rock Crawler (336-49) ,T39066,040175,25,25,25,0,TL,6,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultlu-masin-rock-crawler-336-49,https://www.supertoys.az/pultlu-masin-rock-crawler-336-49-pultlu-masinlar-35170-39-O.jpg,,,,0,
39065,Kukla 1888,T39065,039975,29,29,29,0,TL,49,,Kuklalar,234,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-1888,https://www.supertoys.az/kukla-1888-kuklalar-35172-39-O.jpg,,,,0,
39064,Pultlu Off-Road Maşın (377-3),T39064,042202,25,25,25,0,TL,16,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultlu-off-road-masin-377-3,https://www.supertoys.az/pultlu-off-road-masin-377-3-pultlu-masinlar-35168-39-O.jpg,,,,0,
39063,Təmizlik Maşınları 4-lü 111-4 ,T39063,029964,10,10,10,0,TL,26,,Sadə maşınlar,249,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,temizlik-masinlari-4-lu-111-4,https://www.supertoys.az/temizlik-masinlari-4-lu-111-4-sad-masinlar-35167-39-O.jpg,,,,0,
39062,Kukla Bəbə (349-4) ,T39062,039931,14.5,14.5,14.5,0,TL,54,,Körpə gəlinciklər,235,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-bebe-349-4,https://www.supertoys.az/kukla-bebe-349-4-korp-glinciklr-35176-39-O.jpg,,,,0,
39061,Dəmir Maşın M9 (430-4/71-11),T39061,038977,29,29,29,0,TL,155,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-m9,https://www.supertoys.az/demir-masin-m9-dmir-masinlar-35164-39-O.jpg,,,,0,
39060,Kukla Bəbə (349-5) ,T39060,042109,14.5,14.5,14.5,0,TL,65,,Körpə gəlinciklər,235,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-bebe-349-5,https://www.supertoys.az/kukla-bebe-349-5-korp-glinciklr-35173-39-O.jpg,,,,0,
39059,Pultlu Maşın Jeep (376-6) ,T39059,042640,35,35,35,0,TL,72,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultlu-masin-jeep-376-6,https://www.supertoys.az/pultlu-masin-jeep-376-6-pultlu-masinlar-35162-39-O.jpg,,,,0,
39058,Dəmir Maşın (493-1),T39058,043619,16,16,16,0,TL,99,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-493-1,https://www.supertoys.az/demir-masin-493-1-dmir-masinlar-35161-39-O.jpg,,,,0,
39057,Pultlu Oyuncaq Maşın (377-79/80),T39057,042284,26,26,26,0,TL,46,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultlu-oyuncaq-masin-377-79/80,https://www.supertoys.az/pultlu-oyuncaq-masin-377-7980-pultlu-masinlar-35160-39-O.jpg,,,,0,
39056,Hot Wheels Sadə Maşın (394-4),T39056,040588,25,25,25,0,TL,224,,Sadə maşınlar,249,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,hot-wheels-sade-masin-394-4,https://www.supertoys.az/hot-wheels-sade-masin-394-4-sad-masinlar-35174-39-O.jpg,,,,0,
39055,Kukla Bəbə 97-41,T39055,017136,23,25,23,0,TL,17,,Kuklalar,234,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-bebe-97-41,https://www.supertoys.az/kukla-bebe-97-41-kuklalar-35158-39-O.jpg,,,,0,
39054,Tripodlu Teleskop (383-5),T39054,016734,35,36,35,0,TL,31,,Digər peşə oyuncaqları,260,Supertoys > Kataloq > Oyuncaqlar > Peşə oyuncaqları >,,tripodlu-teleskop-383-5,https://www.supertoys.az/tripodlu-teleskop-383-5-digr-pes-oyuncaqlari-35157-39-O.jpg,,,,0,
39053,3D Pazl Eiffel Tower (342-1),T39053,043983,23,23,23,0,TL,40,,Karton pazllar,255,Supertoys > Kataloq > Oyuncaqlar > Pazllar >,,3d-pazl-eiffel-tower-342-1,https://www.supertoys.az/3d-pazl-eiffel-tower-342-1-karton-pazllar-35156-39-O.jpg,,,,0,
39052,3D Pazl White House (342-2),T39052,043982,23,23,23,0,TL,52,,Karton pazllar,255,Supertoys > Kataloq > Oyuncaqlar > Pazllar >,,3d-pazl-white-house-342-2,https://www.supertoys.az/3d-pazl-white-house-342-2-karton-pazllar-35155-39-O.jpg,,,,0,
39051,3D Pazl Pisa Tower (342-3),T39051,043981,23,23,23,0,TL,47,,Karton pazllar,255,Supertoys > Kataloq > Oyuncaqlar > Pazllar >,,3d-pazl-pisa-tower-342-3,https://www.supertoys.az/3d-pazl-pisa-tower-342-3-karton-pazllar-35154-39-O.jpg,,,,0,
39050,3D Pazl Big Ben (342-4) ,T39050,043980,23,23,23,0,TL,49,,Karton pazllar,255,Supertoys > Kataloq > Oyuncaqlar > Pazllar >,,3d-pazl-big-ben-342-4,https://www.supertoys.az/3d-pazl-big-ben-342-4-karton-pazllar-35153-39-O.jpg,,,,0,
39049,Slime Labubu Antistress Slaym 548-5,T39049,044014,2.29999999,2.3,2.3,0,TL,143,,Slaymlar,229,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,slime-labubu-antistress-slaym-548-5,https://www.supertoys.az/slime-labubu-antistress-slaym-548-5-slaymlar-35152-39-O.jpg,,,,0,
39048,Slime Futbolçu Antistress Slaym 548-2 ,T39048,044013,2.4,2.4,2.4,0,TL,194,,Slaymlar,229,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,slime-futbolcu-antistress-slaym-548-2,https://www.supertoys.az/slime-futbolcu-antistress-slaym-548-2-slaymlar-35151-39-O.jpg,,,,0,
39047,Slime Poop Antistress Slaym 548-1,T39047,044012,1.5,1.5,1.5,0,TL,93,,Digər antistress oyuncaqları,226,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,slime-poop-antistress-slaym-548-1,https://www.supertoys.az/slime-poop-antistress-slaym-548-1-digr-antistress-oyuncaqlari-35150-39-O.jpg,,,,0,
39046,Slime Zootopia Antistress Slaym 548-3,T39046,044011,2.4,2.4,2.4,0,TL,154,,Slaymlar,229,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,slaym-zootopia-548-3,https://www.supertoys.az/slaym-zootopia-548-3-slaymlar-35149-39-O.jpg,,,,0,
39031,Pultlu Milçək (425-6) ,T39031,043656,17,17,17,0,TL,59,,Robotlar,275,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,pultlu-milcek-425-6,https://www.supertoys.az/pultlu-milcek-425-6-robotlar-35259-39-O.jpg,,,,0,
39030,Qoşqulu Traktor Pultlu (555-1),T39030,044010,79,79,79,0,TL,27,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,qosqulu-traktor-pultlu-555-1,https://www.supertoys.az/qosqulu-traktor-pultlu-555-1-pultlu-masinlar-35132-39-O.jpg,,,,0,
39029,Qılınc İşıqlı (540-1),T39029,044009,29,29,29,0,TL,122,,Qılınc və ox,269,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,qilinc-isiqli-540-1,https://www.supertoys.az/qilinc-isiqli-540-1-qilinc-v-ox-35130-39-O.jpg,,,,0,
39024,Murkoshki İnteraktiv Yumşaq (375-117) ,T39024,043158,15,15,15,0,TL,150,,Digər interaktiv oyuncaqlar,274,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,murkoshki-interaktiv-yumsaq-375-117,https://www.supertoys.az/murkoshki-interaktiv-yumsaq-375-117-digr-interaktiv-oyuncaqlar-35125-39-O.jpg,,,,0,
39023,Murkoshki İnteraktiv Yumşaq (375-114),T39023,043159,15,15,15,0,TL,142,,Digər interaktiv oyuncaqlar,274,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,murkoshki-interaktiv-yumsaq-375-114,https://www.supertoys.az/murkoshki-interaktiv-yumsaq-375-114-digr-interaktiv-oyuncaqlar-35124-39-O.jpg,,,,0,
39020,Ninja Tısbağa Fiquru Dəsti (387-226),T39020,043357,16,16,16,0,TL,28,,Digər Fiqurlar,380,Supertoys > Kataloq > Oyuncaqlar > Fiqurlar >,,ninja-tisbaga-fiquru-desti-387-226,https://www.supertoys.az/ninja-tisbaga-fiquru-desti-387-226-digr-fiqurlar-35119-39-O.jpg,,,,0,
39019,Sonic Fiqur Dəsti (387-118),T39019,043359,17.5,17.5,17.5,0,TL,28,,Digər Fiqurlar,380,Supertoys > Kataloq > Oyuncaqlar > Fiqurlar >,,sonic-fiqur-desti-387-118,https://www.supertoys.az/sonic-fiqur-desti-387-118-digr-fiqurlar-35118-39-O.jpg,,,,0,
39018,Dəmir Maşındaşıyan (374-8),T39018,043394,16,16,16,0,TL,24,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masindasiyan-374-8,https://www.supertoys.az/demir-masindasiyan-374-8-dmir-masinlar-35117-39-O.jpg,,,,0,
39017,Makvin Maşındaşıyan 374-162 ,T39017,043426,14,14,14,0,TL,43,,Sadə maşınlar,249,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,makvin-masindasiyan-374-162,https://www.supertoys.az/makvin-masindasiyan-374-162-sad-masinlar-35116-39-O.jpg,,,,0,
39014,Səsli Dinozavr Fiquru (456-4) ,T39014,043473,15.5,15.5,15.5,0,TL,52,,Heyvan fiqurları,230,Supertoys > Kataloq > Oyuncaqlar > Fiqurlar >,,sesli-dinozavr-fiquru-456-4,https://www.supertoys.az/sesli-dinozavr-fiquru-456-4-heyvan-fiqurlari-35111-39-O.jpg,,,,0,
